dx_id,kk,ss,bb,pp,log10(period)
140,2,1,32740,4294967189,19.3
141,2,1,32740,4294967197,19.3
142,2,1,32741,4294967197,19.3
143,2,1,32745,4294967197,19.3
144,2,1,32749,4294967197,19.3
145,2,1,32750,4294967197,19.3
146,2,1,32720,4294967231,19.3
147,2,1,32729,4294967231,19.3
148,2,1,32734,4294967231,19.3
149,2,1,32735,4294967231,19.3
150,2,1,32737,4294967231,19.3
151,2,1,32689,4294967279,19.3
152,2,1,32704,4294967279,19.3
153,2,1,32705,4294967279,19.3
154,2,1,32736,4294967279,19.3
155,2,1,32748,4294967279,19.3
156,2,1,32678,4294967291,19.3
157,2,1,32714,4294967291,19.3
158,2,1,32722,4294967291,19.3
159,2,1,32725,4294967291,19.3
160,2,1,32749,4294967291,19.3
161,2,2,32699,2147483249,18.7
162,2,2,32700,2147483249,18.7
163,2,2,32705,2147483249,18.7
164,2,2,32714,2147483249,18.7
165,2,2,32743,2147483249,18.7
166,2,2,32702,2147483269,18.7
167,2,2,32709,2147483269,18.7
168,2,2,32710,2147483269,18.7
169,2,2,32712,2147483269,18.7
170,2,2,32717,2147483269,18.7
171,2,2,32722,2147483323,18.7
172,2,2,32730,2147483323,18.7
173,2,2,32743,2147483323,18.7
174,2,2,32746,2147483323,18.7
175,2,2,32749,2147483323,18.7
176,2,2,32724,2147483353,18.7
177,2,2,32735,2147483353,18.7
178,2,2,32736,2147483353,18.7
179,2,2,32745,2147483353,18.7
180,2,2,32747,2147483353,18.7
181,2,2,32692,2147483399,18.7
182,2,2,32699,2147483399,18.7
183,2,2,32700,2147483399,18.7
184,2,2,32724,2147483399,18.7
185,2,2,32741,2147483399,18.7
186,2,2,32725,2147483423,18.7
187,2,2,32727,2147483423,18.7
188,2,2,32728,2147483423,18.7
189,2,2,32734,2147483423,18.7
190,2,2,32739,2147483423,18.7
191,2,2,32709,2147483477,18.7
192,2,2,32730,2147483477,18.7
193,2,2,32742,2147483477,18.7
194,2,2,32743,2147483477,18.7
195,2,2,32745,2147483477,18.7
196,2,2,32665,2147483489,18.7
197,2,2,32678,2147483489,18.7
198,2,2,32723,2147483489,18.7
199,2,2,32736,2147483489,18.7
200,2,2,32741,2147483489,18.7
201,2,2,32711,2147483497,18.7
202,2,2,32716,2147483497,18.7
203,2,2,32717,2147483497,18.7
204,2,2,32734,2147483497,18.7
205,2,2,32737,2147483497,18.7
206,2,2,32730,2147483543,18.7
207,2,2,32737,2147483543,18.7
208,2,2,32738,2147483543,18.7
209,2,2,32743,2147483543,18.7
210,2,2,32744,2147483543,18.7
211,2,2,32708,2147483549,18.7
212,2,2,32709,2147483549,18.7
213,2,2,32714,2147483549,18.7
214,2,2,32729,2147483549,18.7
215,2,2,32731,2147483549,18.7
216,2,2,32707,2147483563,18.7
217,2,2,32708,2147483563,18.7
218,2,2,32715,2147483563,18.7
219,2,2,32730,2147483563,18.7
220,2,2,32733,2147483563,18.7
221,2,2,32717,2147483579,18.7
222,2,2,32725,2147483579,18.7
223,2,2,32730,2147483579,18.7
224,2,2,32743,2147483579,18.7
225,2,2,32750,2147483579,18.7
226,2,2,32702,2147483587,18.7
227,2,2,32707,2147483587,18.7
228,2,2,32726,2147483587,18.7
229,2,2,32736,2147483587,18.7
230,2,2,32746,2147483587,18.7
231,2,2,32705,2147483629,18.7
232,2,2,32717,2147483629,18.7
233,2,2,32735,2147483629,18.7
234,2,2,32747,2147483629,18.7
235,2,2,32748,2147483629,18.7
236,2,2,32729,2147483647,18.7
237,2,2,32732,2147483647,18.7
238,2,2,32744,2147483647,18.7
239,2,2,32747,2147483647,18.7
240,2,2,32750,2147483647,18.7
241,2,2,1006632960,2147483647,18.7
242,2,2,32724,4294966877,19.3
243,2,2,32727,4294966877,19.3
244,2,2,32730,4294966877,19.3
245,2,2,32743,4294966877,19.3
246,2,2,32744,4294966877,19.3
247,2,2,32693,4294966909,19.3
248,2,2,32699,4294966909,19.3
249,2,2,32710,4294966909,19.3
250,2,2,32737,4294966909,19.3
251,2,2,32745,4294966909,19.3
252,2,2,32718,4294966927,19.3
253,2,2,32725,4294966927,19.3
254,2,2,32731,4294966927,19.3
255,2,2,32738,4294966927,19.3
256,2,2,32744,4294966927,19.3
257,2,2,32710,4294966943,19.3
258,2,2,32716,4294966943,19.3
259,2,2,32738,4294966943,19.3
260,2,2,32739,4294966943,19.3
261,2,2,32747,4294966943,19.3
262,2,2,32720,4294966981,19.3
263,2,2,32726,4294966981,19.3
264,2,2,32735,4294966981,19.3
265,2,2,32740,4294966981,19.3
266,2,2,32745,4294966981,19.3
267,2,2,32685,4294966997,19.3
268,2,2,32719,4294966997,19.3
269,2,2,32728,4294966997,19.3
270,2,2,32747,4294966997,19.3
271,2,2,32749,4294966997,19.3
272,2,2,32716,4294967029,19.3
273,2,2,32719,4294967029,19.3
274,2,2,32726,4294967029,19.3
275,2,2,32734,4294967029,19.3
276,2,2,32737,4294967029,19.3
277,2,2,32730,4294967087,19.3
278,2,2,32731,4294967087,19.3
279,2,2,32738,4294967087,19.3
280,2,2,32741,4294967087,19.3
281,2,2,32744,4294967087,19.3
282,2,2,32717,4294967111,19.3
283,2,2,32725,4294967111,19.3
284,2,2,32726,4294967111,19.3
285,2,2,32732,4294967111,19.3
286,2,2,32749,4294967111,19.3
287,2,2,32721,4294967143,19.3
288,2,2,32724,4294967143,19.3
289,2,2,32727,4294967143,19.3
290,2,2,32734,4294967143,19.3
291,2,2,32747,4294967143,19.3
292,2,2,32727,4294967161,19.3
293,2,2,32736,4294967161,19.3
294,2,2,32738,4294967161,19.3
295,2,2,32743,4294967161,19.3
296,2,2,32746,4294967161,19.3
297,2,2,32732,4294967189,19.3
298,2,2,32737,4294967189,19.3
299,2,2,32740,4294967189,19.3
300,2,2,32747,4294967189,19.3
301,2,2,32748,4294967189,19.3
302,2,2,32723,4294967197,19.3
303,2,2,32739,4294967197,19.3
304,2,2,32740,4294967197,19.3
305,2,2,32749,4294967197,19.3
306,2,2,32750,4294967197,19.3
307,2,2,32709,4294967231,19.3
308,2,2,32720,4294967231,19.3
309,2,2,32727,4294967231,19.3
310,2,2,32736,4294967231,19.3
311,2,2,32737,4294967231,19.3
312,2,2,32704,4294967279,19.3
313,2,2,32713,4294967279,19.3
314,2,2,32728,4294967279,19.3
315,2,2,32733,4294967279,19.3
316,2,2,32739,4294967279,19.3
317,2,2,32685,4294967291,19.3
318,2,2,32698,4294967291,19.3
319,2,2,32726,4294967291,19.3
320,2,2,32735,4294967291,19.3
321,2,2,32744,4294967291,19.3
322,3,1,32737,2147462579,28
323,3,1,32738,2147462579,28
324,3,1,32739,2147462579,28
325,3,1,32749,2147462579,28
326,3,1,32759,2147462579,28
327,3,1,32728,2147483249,28
328,3,1,32736,2147483249,28
329,3,1,32741,2147483249,28
330,3,1,32743,2147483249,28
331,3,1,32750,2147483249,28
332,3,1,32680,2147483269,28
333,3,1,32690,2147483269,28
334,3,1,32710,2147483269,28
335,3,1,32726,2147483269,28
336,3,1,32736,2147483269,28
337,3,1,32671,2147483323,28
338,3,1,32692,2147483323,28
339,3,1,32718,2147483323,28
340,3,1,32720,2147483323,28
341,3,1,32726,2147483323,28
342,3,1,32696,2147483353,28
343,3,1,32707,2147483353,28
344,3,1,32708,2147483353,28
345,3,1,32717,2147483353,28
346,3,1,32736,2147483353,28
347,3,1,32716,2147483399,28
348,3,1,32718,2147483399,28
349,3,1,32727,2147483399,28
350,3,1,32736,2147483399,28
351,3,1,32745,2147483399,28
352,3,1,32692,2147483423,28
353,3,1,32701,2147483423,28
354,3,1,32724,2147483423,28
355,3,1,32731,2147483423,28
356,3,1,32749,2147483423,28
357,3,1,32703,2147483477,28
358,3,1,32717,2147483477,28
359,3,1,32719,2147483477,28
360,3,1,32735,2147483477,28
361,3,1,32742,2147483477,28
362,3,1,32713,2147483489,28
363,3,1,32719,2147483489,28
364,3,1,32736,2147483489,28
365,3,1,32742,2147483489,28
366,3,1,32743,2147483489,28
367,3,1,32670,2147483497,28
368,3,1,32685,2147483497,28
369,3,1,32701,2147483497,28
370,3,1,32711,2147483497,28
371,3,1,32734,2147483497,28
372,3,1,32718,2147483543,28
373,3,1,32721,2147483543,28
374,3,1,32734,2147483543,28
375,3,1,32742,2147483543,28
376,3,1,32747,2147483543,28
377,3,1,32730,2147483549,28
378,3,1,32731,2147483549,28
379,3,1,32732,2147483549,28
380,3,1,32737,2147483549,28
381,3,1,32740,2147483549,28
382,3,1,32693,2147483563,28
383,3,1,32699,2147483563,28
384,3,1,32718,2147483563,28
385,3,1,32720,2147483563,28
386,3,1,32746,2147483563,28
387,3,1,32724,2147483579,28
388,3,1,32732,2147483579,28
389,3,1,32734,2147483579,28
390,3,1,32742,2147483579,28
391,3,1,32744,2147483579,28
392,3,1,32694,2147483587,28
393,3,1,32713,2147483587,28
394,3,1,32737,2147483587,28
395,3,1,32742,2147483587,28
396,3,1,32747,2147483587,28
397,3,1,32729,2147483629,28
398,3,1,32736,2147483629,28
399,3,1,32746,2147483629,28
400,3,1,32747,2147483629,28
401,3,1,32748,2147483629,28
402,3,1,32710,2147483647,28
403,3,1,32720,2147483647,28
404,3,1,32738,2147483647,28
405,3,1,32741,2147483647,28
406,3,1,32749,2147483647,28
407,3,1,1073217536,2147483647,28
408,3,1,32691,4294966877,28.9
409,3,1,32709,4294966877,28.9
410,3,1,32730,4294966877,28.9
411,3,1,32744,4294966877,28.9
412,3,1,32746,4294966877,28.9
413,3,1,32701,4294966909,28.9
414,3,1,32705,4294966909,28.9
415,3,1,32710,4294966909,28.9
416,3,1,32723,4294966909,28.9
417,3,1,32750,4294966909,28.9
418,3,1,32710,4294966927,28.9
419,3,1,32719,4294966927,28.9
420,3,1,32733,4294966927,28.9
421,3,1,32736,4294966927,28.9
422,3,1,32749,4294966927,28.9
423,3,1,32708,4294966943,28.9
424,3,1,32714,4294966943,28.9
425,3,1,32720,4294966943,28.9
426,3,1,32727,4294966943,28.9
427,3,1,32734,4294966943,28.9
428,3,1,32670,4294966981,28.9
429,3,1,32680,4294966981,28.9
430,3,1,32701,4294966981,28.9
431,3,1,32716,4294966981,28.9
432,3,1,32732,4294966981,28.9
433,3,1,32724,4294966997,28.9
434,3,1,32733,4294966997,28.9
435,3,1,32735,4294966997,28.9
436,3,1,32741,4294966997,28.9
437,3,1,32748,4294966997,28.9
438,3,1,32709,4294967029,28.9
439,3,1,32710,4294967029,28.9
440,3,1,32731,4294967029,28.9
441,3,1,32737,4294967029,28.9
442,3,1,32750,4294967029,28.9
443,3,1,32726,4294967087,28.9
444,3,1,32728,4294967087,28.9
445,3,1,32732,4294967087,28.9
446,3,1,32735,4294967087,28.9
447,3,1,32736,4294967087,28.9
448,3,1,32757,4294967087,28.9
449,3,1,32705,4294967111,28.9
450,3,1,32709,4294967111,28.9
451,3,1,32716,4294967111,28.9
452,3,1,32742,4294967111,28.9
453,3,1,32748,4294967111,28.9
454,3,1,32715,4294967143,28.9
455,3,1,32725,4294967143,28.9
456,3,1,32728,4294967143,28.9
457,3,1,32735,4294967143,28.9
458,3,1,32738,4294967143,28.9
459,3,1,32697,4294967161,28.9
460,3,1,32706,4294967161,28.9
461,3,1,32722,4294967161,28.9
462,3,1,32726,4294967161,28.9
463,3,1,32733,4294967161,28.9
464,3,1,32721,4294967189,28.9
465,3,1,32725,4294967189,28.9
466,3,1,32730,4294967189,28.9
467,3,1,32732,4294967189,28.9
468,3,1,32737,4294967189,28.9
469,3,1,32681,4294967197,28.9
470,3,1,32722,4294967197,28.9
471,3,1,32739,4294967197,28.9
472,3,1,32741,4294967197,28.9
473,3,1,32750,4294967197,28.9
474,3,1,32702,4294967231,28.9
475,3,1,32712,4294967231,28.9
476,3,1,32724,4294967231,28.9
477,3,1,32730,4294967231,28.9
478,3,1,32746,4294967231,28.9
479,3,1,32727,4294967279,28.9
480,3,1,32732,4294967279,28.9
481,3,1,32737,4294967279,28.9
482,3,1,32740,4294967279,28.9
483,3,1,32744,4294967279,28.9
484,3,1,32697,4294967291,28.9
485,3,1,32702,4294967291,28.9
486,3,1,32707,4294967291,28.9
487,3,1,32709,4294967291,28.9
488,3,1,32747,4294967291,28.9
489,3,2,32744,2147462579,28
490,3,2,32747,2147462579,28
491,3,2,32748,2147462579,28
492,3,2,32763,2147462579,28
493,3,2,32766,2147462579,28
494,3,2,32727,2147483249,28
495,3,2,32737,2147483249,28
496,3,2,32739,2147483249,28
497,3,2,32743,2147483249,28
498,3,2,32744,2147483249,28
499,3,2,32707,2147483269,28
500,3,2,32709,2147483269,28
501,3,2,32710,2147483269,28
502,3,2,32712,2147483269,28
503,3,2,32724,2147483269,28
504,3,2,32726,2147483323,28
505,3,2,32733,2147483323,28
506,3,2,32734,2147483323,28
507,3,2,32741,2147483323,28
508,3,2,32745,2147483323,28
509,3,2,32631,2147483353,28
510,3,2,32647,2147483353,28
511,3,2,32696,2147483353,28
512,3,2,32719,2147483353,28
513,3,2,32747,2147483353,28
514,3,2,32693,2147483399,28
515,3,2,32702,2147483399,28
516,3,2,32706,2147483399,28
517,3,2,32728,2147483399,28
518,3,2,32729,2147483399,28
519,3,2,32716,2147483423,28
520,3,2,32735,2147483423,28
521,3,2,32736,2147483423,28
522,3,2,32745,2147483423,28
523,3,2,32749,2147483423,28
524,3,2,32715,2147483477,28
525,3,2,32717,2147483477,28
526,3,2,32729,2147483477,28
527,3,2,32731,2147483477,28
528,3,2,32741,2147483477,28
529,3,2,32710,2147483489,28
530,3,2,32717,2147483489,28
531,3,2,32719,2147483489,28
532,3,2,32729,2147483489,28
533,3,2,32750,2147483489,28
534,3,2,32688,2147483497,28
535,3,2,32696,2147483497,28
536,3,2,32700,2147483497,28
537,3,2,32717,2147483497,28
538,3,2,32732,2147483497,28
539,3,2,32726,2147483543,28
540,3,2,32733,2147483543,28
541,3,2,32734,2147483543,28
542,3,2,32741,2147483543,28
543,3,2,32750,2147483543,28
544,3,2,32728,2147483549,28
545,3,2,32730,2147483549,28
546,3,2,32732,2147483549,28
547,3,2,32745,2147483549,28
548,3,2,32750,2147483549,28
549,3,2,32692,2147483563,28
550,3,2,32699,2147483563,28
551,3,2,32734,2147483563,28
552,3,2,32746,2147483563,28
553,3,2,32749,2147483563,28
554,3,2,32710,2147483579,28
555,3,2,32729,2147483579,28
556,3,2,32736,2147483579,28
557,3,2,32739,2147483579,28
558,3,2,32747,2147483579,28
559,3,2,32730,2147483587,28
560,3,2,32731,2147483587,28
561,3,2,32733,2147483587,28
562,3,2,32744,2147483587,28
563,3,2,32747,2147483587,28
564,3,2,32686,2147483629,28
565,3,2,32717,2147483629,28
566,3,2,32723,2147483629,28
567,3,2,32736,2147483629,28
568,3,2,32744,2147483629,28
569,3,2,32703,2147483647,28
570,3,2,32710,2147483647,28
571,3,2,32723,2147483647,28
572,3,2,32739,2147483647,28
573,3,2,32749,2147483647,28
574,3,2,1073217536,2147483647,28
575,3,2,32724,4294966877,28.9
576,3,2,32729,4294966877,28.9
577,3,2,32730,4294966877,28.9
578,3,2,32744,4294966877,28.9
579,3,2,32745,4294966877,28.9
580,3,2,32729,4294966909,28.9
581,3,2,32733,4294966909,28.9
582,3,2,32737,4294966909,28.9
583,3,2,32747,4294966909,28.9
584,3,2,32750,4294966909,28.9
585,3,2,32722,4294966927,28.9
586,3,2,32724,4294966927,28.9
587,3,2,32729,4294966927,28.9
588,3,2,32734,4294966927,28.9
589,3,2,32742,4294966927,28.9
590,3,2,32717,4294966943,28.9
591,3,2,32725,4294966943,28.9
592,3,2,32731,4294966943,28.9
593,3,2,32743,4294966943,28.9
594,3,2,32750,4294966943,28.9
595,3,2,32686,4294966981,28.9
596,3,2,32712,4294966981,28.9
597,3,2,32726,4294966981,28.9
598,3,2,32728,4294966981,28.9
599,3,2,32740,4294966981,28.9
600,3,2,32717,4294966997,28.9
601,3,2,32721,4294966997,28.9
602,3,2,32728,4294966997,28.9
603,3,2,32733,4294966997,28.9
604,3,2,32741,4294966997,28.9
605,3,2,32710,4294967029,28.9
606,3,2,32716,4294967029,28.9
607,3,2,32731,4294967029,28.9
608,3,2,32734,4294967029,28.9
609,3,2,32737,4294967029,28.9
610,3,2,32717,4294967087,28.9
611,3,2,32724,4294967087,28.9
612,3,2,32725,4294967087,28.9
613,3,2,32740,4294967087,28.9
614,3,2,32745,4294967087,28.9
615,3,2,32751,4294967087,28.9
616,3,2,32755,4294967087,28.9
617,3,2,32756,4294967087,28.9
618,3,2,32757,4294967087,28.9
619,3,2,32767,4294967087,28.9
620,3,2,32686,4294967111,28.9
621,3,2,32710,4294967111,28.9
622,3,2,32727,4294967111,28.9
623,3,2,32730,4294967111,28.9
624,3,2,32736,4294967111,28.9
625,3,2,32731,4294967143,28.9
626,3,2,32732,4294967143,28.9
627,3,2,32735,4294967143,28.9
628,3,2,32743,4294967143,28.9
629,3,2,32750,4294967143,28.9
630,3,2,32685,4294967161,28.9
631,3,2,32691,4294967161,28.9
632,3,2,32697,4294967161,28.9
633,3,2,32738,4294967161,28.9
634,3,2,32746,4294967161,28.9
635,3,2,32708,4294967189,28.9
636,3,2,32724,4294967189,28.9
637,3,2,32725,4294967189,28.9
638,3,2,32731,4294967189,28.9
639,3,2,32747,4294967189,28.9
640,3,2,32693,4294967197,28.9
641,3,2,32708,4294967197,28.9
642,3,2,32710,4294967197,28.9
643,3,2,32712,4294967197,28.9
644,3,2,32739,4294967197,28.9
645,3,2,32700,4294967231,28.9
646,3,2,32731,4294967231,28.9
647,3,2,32740,4294967231,28.9
648,3,2,32741,4294967231,28.9
649,3,2,32744,4294967231,28.9
650,3,2,32679,4294967279,28.9
651,3,2,32681,4294967279,28.9
652,3,2,32685,4294967279,28.9
653,3,2,32717,4294967279,28.9
654,3,2,32750,4294967279,28.9
655,3,2,32724,4294967291,28.9
656,3,2,32730,4294967291,28.9
657,3,2,32734,4294967291,28.9
658,3,2,32746,4294967291,28.9
659,3,2,32747,4294967291,28.9
660,4,1,32699,2147483249,37.3
661,4,1,32705,2147483249,37.3
662,4,1,32710,2147483249,37.3
663,4,1,32712,2147483249,37.3
664,4,1,32726,2147483249,37.3
665,4,1,32665,2147483269,37.3
666,4,1,32670,2147483269,37.3
667,4,1,32685,2147483269,37.3
668,4,1,32698,2147483269,37.3
669,4,1,32717,2147483269,37.3
670,4,1,32578,2147483323,37.3
671,4,1,32586,2147483323,37.3
672,4,1,32602,2147483323,37.3
673,4,1,32643,2147483323,37.3
674,4,1,32676,2147483323,37.3
675,4,1,32637,2147483353,37.3
676,4,1,32659,2147483353,37.3
677,4,1,32692,2147483353,37.3
678,4,1,32697,2147483353,37.3
679,4,1,32709,2147483353,37.3
680,4,1,32681,2147483399,37.3
681,4,1,32688,2147483399,37.3
682,4,1,32711,2147483399,37.3
683,4,1,32732,2147483399,37.3
684,4,1,32746,2147483399,37.3
685,4,1,32616,2147483423,37.3
686,4,1,32657,2147483423,37.3
687,4,1,32678,2147483423,37.3
688,4,1,32682,2147483423,37.3
689,4,1,32691,2147483423,37.3
690,4,1,32580,2147483477,37.3
691,4,1,32597,2147483477,37.3
692,4,1,32659,2147483477,37.3
693,4,1,32699,2147483477,37.3
694,4,1,32719,2147483477,37.3
695,4,1,32713,2147483489,37.3
696,4,1,32719,2147483489,37.3
697,4,1,32732,2147483489,37.3
698,4,1,32741,2147483489,37.3
699,4,1,32743,2147483489,37.3
700,4,1,32592,2147483497,37.3
701,4,1,32597,2147483497,37.3
702,4,1,32611,2147483497,37.3
703,4,1,32658,2147483497,37.3
704,4,1,32689,2147483497,37.3
705,4,1,32701,2147483543,37.3
706,4,1,32725,2147483543,37.3
707,4,1,32735,2147483543,37.3
708,4,1,32736,2147483543,37.3
709,4,1,32739,2147483543,37.3
710,4,1,32660,2147483549,37.3
711,4,1,32665,2147483549,37.3
712,4,1,32685,2147483549,37.3
713,4,1,32700,2147483549,37.3
714,4,1,32717,2147483549,37.3
715,4,1,32659,2147483563,37.3
716,4,1,32673,2147483563,37.3
717,4,1,32687,2147483563,37.3
718,4,1,32708,2147483563,37.3
719,4,1,32747,2147483563,37.3
720,4,1,32702,2147483579,37.3
721,4,1,32709,2147483579,37.3
722,4,1,32717,2147483579,37.3
723,4,1,32727,2147483579,37.3
724,4,1,32741,2147483579,37.3
725,4,1,32601,2147483587,37.3
726,4,1,32638,2147483587,37.3
727,4,1,32686,2147483587,37.3
728,4,1,32714,2147483587,37.3
729,4,1,32745,2147483587,37.3
730,4,1,32627,2147483629,37.3
731,4,1,32705,2147483629,37.3
732,4,1,32729,2147483629,37.3
733,4,1,32735,2147483629,37.3
734,4,1,32747,2147483629,37.3
735,4,1,32569,2147483647,37.3
736,4,1,32609,2147483647,37.3
737,4,1,32619,2147483647,37.3
738,4,1,32662,2147483647,37.3
739,4,1,32740,2147483647,37.3
740,4,1,1073610752,2147483647,37.3
741,4,1,32682,4294966877,38.5
742,4,1,32695,4294966877,38.5
743,4,1,32705,4294966877,38.5
744,4,1,32708,4294966877,38.5
745,4,1,32727,4294966877,38.5
746,4,1,32634,4294966909,38.5
747,4,1,32649,4294966909,38.5
748,4,1,32678,4294966909,38.5
749,4,1,32709,4294966909,38.5
750,4,1,32733,4294966909,38.5
751,4,1,32679,4294966927,38.5
752,4,1,32686,4294966927,38.5
753,4,1,32712,4294966927,38.5
754,4,1,32715,4294966927,38.5
755,4,1,32730,4294966927,38.5
756,4,1,32638,4294966943,38.5
757,4,1,32656,4294966943,38.5
758,4,1,32663,4294966943,38.5
759,4,1,32683,4294966943,38.5
760,4,1,32688,4294966943,38.5
761,4,1,32686,4294966981,38.5
762,4,1,32698,4294966981,38.5
763,4,1,32701,4294966981,38.5
764,4,1,32731,4294966981,38.5
765,4,1,32732,4294966981,38.5
766,4,1,32679,4294966997,38.5
767,4,1,32704,4294966997,38.5
768,4,1,32721,4294966997,38.5
769,4,1,32728,4294966997,38.5
770,4,1,32748,4294966997,38.5
771,4,1,32574,4294967029,38.5
772,4,1,32631,4294967029,38.5
773,4,1,32641,4294967029,38.5
774,4,1,32692,4294967029,38.5
775,4,1,32717,4294967029,38.5
776,4,1,32675,4294967087,38.5
777,4,1,32697,4294967087,38.5
778,4,1,32713,4294967087,38.5
779,4,1,32731,4294967087,38.5
780,4,1,32750,4294967087,38.5
781,4,1,32685,4294967111,38.5
782,4,1,32702,4294967111,38.5
783,4,1,32717,4294967111,38.5
784,4,1,32722,4294967111,38.5
785,4,1,32744,4294967111,38.5
786,4,1,32646,4294967143,38.5
787,4,1,32696,4294967143,38.5
788,4,1,32720,4294967143,38.5
789,4,1,32741,4294967143,38.5
790,4,1,32745,4294967143,38.5
791,4,1,32662,4294967161,38.5
792,4,1,32693,4294967161,38.5
